Id,LotFrontage,LotArea,OverallQual,MasVnrArea,ExterQual,BsmtQual,TotalBsmtSF,HeatingQC,GrLivArea,KitchenQual,OpenPorchSF,SalePrice,PropertyAge,TotalBedsNBaths,GarageCarsNArea,HasFireplace,HasWoodDeck,GarageAttached,FoundationPConc,FoundationCBlock,FoundationBrkTil,NH_NAmes,NH_CollgCr,NH_OldTown,NH_Others,HouseStyle_1Story,HouseStyle_2Story
1404,124.0,11512,6,84.0,3,3,1019.0,4,1357,5,0,177000,49,7.0,312.0,1,0,0.0,0,1,0,0,0,0,1,0,0
1603,59.0,6490,5,0.0,3,3,816.0,5,816,3,0,128500,25,6.0,264.0,0,1,1.0,0,1,0,0,0,0,1,1,0
1847,69.28709055876686,2117,6,456.0,4,4,756.0,5,1525,4,0,177000,7,8.0,880.0,1,0,0.0,1,0,0,0,0,0,1,0,1
455,80.0,10307,7,176.0,4,4,1350.0,5,1358,4,26,212500,2,9.0,968.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1339,50.0,6000,6,0.0,3,3,739.0,5,1342,3,0,105000,69,9.0,240.0,1,0,0.0,0,1,0,0,0,0,1,0,0
1585,69.28709055876686,7915,6,0.0,4,5,1666.0,5,1675,4,52,195000,9,9.0,870.0,0,1,1.0,1,0,0,0,0,0,1,1,0
2029,40.0,5680,5,0.0,3,3,592.0,3,1173,3,25,113000,106,9.0,240.0,0,0,0.0,0,1,0,0,0,1,1,0,0
2836,62.0,8707,4,0.0,3,3,1093.0,3,1669,3,0,107000,82,11.0,288.0,0,0,1.0,0,0,1,0,0,0,1,0,0
2238,46.0,3672,5,0.0,3,3,816.0,5,816,3,0,75200,85,6.0,100.0,0,0,0.0,0,0,1,0,0,0,1,1,0
1335,50.0,6000,6,0.0,3,3,981.0,5,1672,4,11,164900,68,8.0,240.0,1,0,0.0,0,1,0,0,0,0,1,0,0
2222,75.0,13125,7,0.0,3,3,800.0,3,1740,3,0,219500,67,8.0,240.0,1,0,1.0,0,1,0,0,0,0,1,0,1
1864,78.0,11700,6,41.0,3,3,912.0,5,1152,3,126,143450,39,10.0,824.0,0,0,1.0,0,1,0,0,0,0,1,1,0
801,66.0,19255,6,100.0,4,4,520.0,4,1338,4,0,156500,26,7.0,1152.0,1,0,1.0,0,1,0,0,0,0,1,0,0
961,79.0,14463,9,406.0,5,5,1641.0,5,1641,5,95,316500,1,10.0,2655.0,0,0,1.0,1,0,0,0,0,0,1,1,0
2569,88.0,14200,7,309.0,3,3,924.0,5,2157,4,66,226000,40,11.0,974.0,1,1,1.0,0,1,0,1,0,0,0,0,1
2793,69.28709055876686,11088,8,0.0,4,4,1348.0,5,1358,4,166,220000,4,8.0,836.0,1,1,1.0,1,0,0,0,1,0,0,1,0
32,21.0,1680,6,381.0,3,3,525.0,3,1092,3,0,88000,39,8.0,264.0,0,0,0.0,0,1,0,0,0,0,1,0,1
558,69.28709055876686,9079,5,0.0,3,3,864.0,3,864,3,0,122000,48,6.0,440.0,0,1,1.0,0,1,0,0,0,0,1,1,0
654,50.0,8000,6,0.0,3,3,972.0,5,972,3,0,132000,61,7.0,240.0,1,0,0.0,0,1,0,1,0,0,0,1,0
2355,81.0,10530,6,248.0,3,3,675.0,3,1875,4,28,184500,31,11.0,970.0,1,1,1.0,0,1,0,0,0,0,1,0,0
2272,85.0,14536,8,236.0,4,4,1616.0,5,1629,4,252,270000,5,12.0,2424.0,1,0,1.0,1,0,0,0,0,0,1,1,0
1826,69.28709055876686,9945,5,57.0,3,3,988.0,3,988,3,0,128500,46,7.0,1144.0,0,0,0.0,0,1,0,0,0,0,1,1,0
1956,70.0,11606,5,192.0,3,4,1040.0,3,2080,2,0,135000,38,13.0,1008.0,1,1,1.0,1,0,0,1,0,0,0,0,1
2178,74.0,8536,5,0.0,3,4,1125.0,4,1125,3,64,155000,1,7.0,860.0,0,1,1.0,1,0,0,0,0,0,1,1,0
2615,73.0,7100,5,0.0,3,3,816.0,3,816,3,0,129900,49,7.0,308.0,0,0,0.0,0,1,0,1,0,0,0,1,0
1349,60.0,6155,6,0.0,3,2,611.0,5,1362,3,0,128000,88,8.0,1004.0,0,0,0.0,0,0,1,0,0,0,1,0,1
2626,69.28709055876686,8544,3,340.0,3,3,0.0,2,1040,3,0,87500,57,8.0,800.0,0,0,0.0,0,0,0,1,0,0,0,1,0
1583,85.0,10200,6,219.0,4,4,1461.0,5,1509,4,0,175000,20,8.0,1200.0,1,1,1.0,0,1,0,0,0,0,1,0,0
1719,41.0,6289,6,256.0,4,4,1362.0,5,1362,4,28,207000,2,9.0,920.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1757,76.0,9967,7,0.0,3,4,384.0,5,1430,3,0,170000,7,11.0,800.0,1,1,0.0,1,0,0,0,0,0,1,0,0
1849,24.0,2645,8,456.0,4,4,776.0,5,1441,4,0,174000,8,8.0,984.0,0,1,0.0,1,0,0,0,0,0,1,0,1
1728,59.0,15810,6,96.7822514379622,4,4,768.0,5,1496,4,0,181755,0,10.0,1144.0,0,1,1.0,0,1,0,0,0,0,1,0,1
764,60.0,10800,5,0.0,3,4,1200.0,3,1200,3,0,179000,22,11.0,0.0,0,1,0.0,0,1,0,0,0,0,1,1,0
2380,72.0,16387,9,215.0,4,5,1738.0,4,2589,5,0,412083,0,15.0,2493.0,1,0,1.0,1,0,0,0,0,0,1,0,1
336,76.0,12887,5,0.0,3,4,833.0,3,833,4,0,149900,26,7.0,990.0,0,1,1.0,0,1,0,0,0,0,1,1,0
1382,57.0,9764,5,0.0,3,3,894.0,5,894,4,0,130000,41,7.0,900.0,0,0,1.0,0,1,0,0,0,0,1,1,0
2864,81.0,8170,7,270.0,4,3,1022.0,5,1671,3,0,218000,77,9.0,902.0,1,0,0.0,0,0,1,0,0,0,1,0,0
1643,81.0,13870,10,250.0,5,5,1742.0,5,2042,5,52,455000,1,11.0,2172.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1017,46.0,20544,7,123.0,3,4,791.0,4,2093,3,63,215000,22,10.0,1084.0,1,1,1.0,0,1,0,0,0,0,1,0,1
2723,69.28709055876686,17529,5,65.0,3,3,872.0,2,872,2,0,105000,82,6.0,322.0,1,0,0.0,0,0,1,0,0,0,1,1,0
1393,69.28709055876686,13500,6,0.0,3,4,1602.0,4,1252,3,0,235000,48,6.0,1128.0,1,1,1.0,0,1,0,0,0,0,1,1,0
221,70.0,8521,5,0.0,3,3,912.0,3,912,3,0,125000,43,6.0,336.0,1,0,0.0,0,1,0,0,0,0,1,1,0
953,75.0,10125,5,0.0,3,3,0.0,3,1734,4,0,126000,32,10.0,1078.0,0,0,1.0,0,1,0,0,0,0,1,0,0
1502,65.0,6012,4,0.0,3,3,0.0,3,1152,3,0,82000,53,8.0,0.0,0,0,0.0,1,0,0,0,0,0,1,1,0
2009,70.0,8737,6,0.0,3,4,1065.0,5,1635,3,38,210000,84,8.0,880.0,1,0,0.0,0,0,1,0,0,0,1,0,0
505,52.0,40000,8,528.0,4,4,1629.0,5,2448,4,76,402000,15,12.0,2133.0,1,1,1.0,1,0,0,0,0,0,1,0,1
223,65.0,7800,5,47.0,3,3,864.0,5,892,4,0,137900,44,7.0,416.0,0,0,0.0,0,1,0,0,0,0,1,1,0
614,68.0,9768,5,0.0,3,3,960.0,4,960,3,70,122000,54,7.0,330.0,0,0,1.0,0,1,0,1,0,0,0,1,0
2541,69.28709055876686,14803,6,252.0,3,3,825.0,4,1993,3,66,190000,35,11.0,990.0,1,0,1.0,0,1,0,0,0,0,1,0,1
1363,69.28709055876686,10320,5,0.0,3,3,880.0,4,1308,3,0,120000,93,8.0,800.0,0,0,0.0,0,0,1,0,0,0,1,0,0
2374,53.0,4043,6,0.0,3,4,1069.0,4,1069,3,55,146300,31,7.0,880.0,1,0,1.0,0,1,0,0,0,0,1,1,0
909,60.0,9900,6,0.0,3,3,778.0,3,1489,3,0,139500,69,9.0,240.0,1,1,0.0,0,0,1,0,0,0,1,0,0
2607,84.0,8658,6,101.0,3,3,1088.0,5,1324,3,138,160000,41,8.0,880.0,1,0,1.0,0,1,0,1,0,0,0,1,0
711,50.0,5784,5,0.0,3,2,190.0,4,886,3,20,91300,71,5.0,273.0,0,1,1.0,0,0,1,0,0,1,1,1,0
2008,98.0,8731,5,0.0,3,3,915.0,3,1167,3,0,144000,87,7.0,990.0,1,0,0.0,0,0,1,0,0,0,1,1,0
812,64.0,7018,5,0.0,3,3,0.0,3,1535,3,0,118858,30,10.0,800.0,0,0,1.0,0,0,0,0,0,0,1,1,0
1773,69.28709055876686,12692,8,0.0,4,4,3200.0,5,3228,4,75,430000,15,14.0,1092.0,1,1,1.0,1,0,0,0,0,0,1,1,0
109,69.28709055876686,13517,6,289.0,4,3,725.0,5,1479,4,44,130500,34,9.0,950.0,0,0,1.0,0,1,0,0,0,0,1,0,1
2076,69.28709055876686,22692,5,0.0,3,3,1073.0,3,1630,3,64,130000,54,8.0,1298.0,1,0,0.0,0,1,0,0,0,0,1,1,0
1237,70.0,7763,5,0.0,3,3,931.0,3,1283,3,0,140000,46,8.0,1012.0,0,0,0.0,0,1,0,1,0,0,0,1,0
1695,109.0,14154,7,350.0,4,5,1063.0,5,2172,4,62,280000,1,12.0,2841.0,1,1,1.0,1,0,0,0,0,0,1,0,1
2471,74.0,7733,6,0.0,3,3,1142.0,5,1142,4,50,139500,1,7.0,0.0,0,1,0.0,1,0,0,0,0,0,1,1,0
1146,69.28709055876686,7153,6,88.0,3,4,1278.0,4,1294,4,51,179200,17,9.0,992.0,0,1,1.0,0,1,0,0,0,0,1,1,0
1632,69.28709055876686,3696,8,0.0,4,4,1074.0,5,1088,4,74,170000,21,7.0,922.0,0,0,1.0,0,1,0,0,0,0,1,1,0
2470,60.0,7200,7,0.0,4,4,1293.0,5,1301,4,121,187750,0,8.0,1144.0,1,1,1.0,1,0,0,0,0,0,1,1,0
911,43.0,5707,6,0.0,3,3,583.0,4,1242,3,96,105000,74,8.0,180.0,1,1,0.0,0,0,1,0,0,0,1,0,1
2288,21.0,1495,4,189.0,3,3,546.0,5,1092,3,64,93900,37,7.0,0.0,0,0,0.0,0,1,0,0,0,0,1,0,1
1671,69.28709055876686,17199,4,0.0,3,3,914.0,5,914,3,0,128000,46,5.0,270.0,0,1,0.0,0,0,1,1,0,0,0,1,0
2199,54.0,7223,5,0.0,3,3,1290.0,3,1422,3,0,136500,81,7.0,352.0,0,0,0.0,1,0,0,0,0,0,1,1,0
1763,69.28709055876686,11000,8,72.0,4,4,969.0,5,2285,4,56,248000,7,11.0,1944.0,1,0,0.0,1,0,0,0,0,0,1,0,1
224,80.0,9364,6,143.0,3,3,663.0,3,1352,3,36,158000,41,9.0,299.0,0,1,1.0,0,1,0,0,0,0,1,0,1
196,50.0,6000,6,0.0,3,3,572.0,5,1196,3,0,128000,70,9.0,1152.0,1,0,0.0,0,1,0,0,0,0,1,0,0
2398,121.0,13758,9,430.0,5,5,1792.0,5,1792,4,49,372397,1,9.0,2775.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2128,69.0,9337,6,0.0,3,4,824.0,5,1786,4,162,204750,10,11.0,1368.0,0,0,1.0,1,0,0,0,1,0,0,0,1
2125,60.0,8428,5,0.0,3,4,990.0,5,990,3,0,146000,13,7.0,384.0,0,1,0.0,1,0,0,0,1,0,0,1,0
2930,74.0,9627,7,94.0,3,4,996.0,5,2000,3,48,188000,13,12.0,1950.0,1,1,1.0,1,0,0,0,0,0,1,0,1
119,69.28709055876686,9790,6,451.0,3,3,1328.0,3,1328,3,26,143000,47,9.0,1056.0,1,0,1.0,0,1,0,0,0,0,1,1,0
1434,57.0,9245,5,0.0,3,4,990.0,5,990,3,0,145000,14,7.0,1344.0,0,0,0.0,1,0,0,0,1,0,0,1,0
3,81.0,14267,6,108.0,3,3,1329.0,3,1329,4,36,172000,52,8.0,312.0,0,1,1.0,0,1,0,1,0,0,0,1,0
54,43.0,3182,8,16.0,4,4,1256.0,5,1269,4,20,192000,6,8.0,860.0,1,1,1.0,1,0,0,0,0,0,1,1,0
977,83.0,13383,5,176.0,3,3,1188.0,5,1404,3,16,160000,40,9.0,1008.0,1,0,1.0,0,1,0,0,0,0,1,1,0
174,69.0,5805,5,0.0,3,3,1347.0,4,1347,4,0,143000,53,9.0,1102.0,0,0,0.0,0,1,0,0,0,1,1,1,0
843,80.0,10400,7,0.0,3,4,866.0,5,1779,4,36,197900,11,9.0,1092.0,0,1,1.0,1,0,0,0,1,0,0,0,1
2343,91.0,14145,7,0.0,4,4,1208.0,5,1621,4,45,202500,22,11.0,880.0,0,1,1.0,0,1,0,0,0,0,1,1,0
1494,60.0,6931,7,92.0,4,4,746.0,5,1656,4,128,165400,5,10.0,794.0,1,1,0.0,1,0,0,0,0,0,1,0,1
1978,60.0,7200,5,180.0,3,4,936.0,3,936,3,0,140000,27,6.0,1344.0,0,1,0.0,0,1,0,0,0,1,1,0,0
2692,60.0,7518,5,0.0,2,2,396.0,4,1330,3,72,116500,96,8.0,390.0,0,0,0.0,0,0,1,0,0,0,1,0,1
1062,74.0,8899,8,108.0,5,4,948.0,5,2088,4,24,250000,1,13.0,1968.0,1,1,0.0,1,0,0,0,0,0,1,0,1
2792,45.0,9468,6,148.0,3,4,840.0,5,1755,3,73,214000,7,11.0,1060.0,1,1,1.0,1,0,0,0,1,0,0,0,1
1217,80.0,10721,6,243.0,4,3,1252.0,5,1252,4,39,142000,49,8.0,1056.0,0,0,0.0,0,1,0,1,0,0,0,1,0
1129,85.0,10625,8,292.0,4,4,1660.0,5,1660,4,120,256000,1,9.0,1980.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1863,69.28709055876686,7050,7,0.0,4,4,1057.0,5,1929,4,235,226000,6,11.0,1300.0,1,0,1.0,1,0,0,0,0,0,1,0,1
2552,60.0,8550,6,0.0,3,3,816.0,5,816,3,0,129800,72,6.0,240.0,1,1,1.0,0,1,0,1,0,0,0,1,0
632,70.0,8400,6,0.0,3,3,1478.0,4,1478,3,0,156500,52,9.0,884.0,1,1,1.0,0,1,0,1,0,0,0,1,0
2235,50.0,7288,5,0.0,4,3,936.0,5,1601,3,0,129850,82,8.0,0.0,0,0,0.0,0,0,1,0,0,0,1,0,0
579,69.28709055876686,9991,4,0.0,3,3,1281.0,5,1620,3,78,150000,33,11.0,980.0,1,1,1.0,0,1,0,0,0,0,1,1,0
1913,100.0,9600,6,291.0,3,3,1218.0,3,1254,3,0,158500,46,8.0,1050.0,1,0,1.0,0,1,0,1,0,0,0,0,0
2158,73.0,17227,8,158.0,4,4,1341.0,5,1341,4,84,246900,8,8.0,964.0,1,1,1.0,1,0,0,0,1,0,0,1,0
1840,30.0,5330,8,96.7822514379622,4,4,1550.0,5,1550,4,102,207500,1,8.0,1056.0,0,0,1.0,1,0,0,0,0,0,1,1,0
313,69.28709055876686,12328,6,335.0,3,3,1012.0,3,1034,3,0,169900,34,8.0,2664.0,0,0,1.0,0,1,0,0,0,0,1,0,0
2480,70.0,9370,6,0.0,4,4,836.0,5,1731,4,85,248500,14,11.0,924.0,0,1,1.0,1,0,0,0,0,0,1,0,1
381,82.0,11880,7,206.0,3,4,1271.0,3,1601,3,0,157000,31,9.0,956.0,1,0,1.0,0,1,0,0,0,0,1,1,0
2234,50.0,5000,5,0.0,3,3,720.0,1,803,3,0,87000,66,6.0,720.0,0,0,0.0,0,1,0,0,0,0,1,0,0
2713,69.28709055876686,11553,5,188.0,3,3,1051.0,3,1159,3,0,158000,38,9.0,336.0,1,1,1.0,0,1,0,0,0,0,1,1,0
884,85.0,11069,6,0.0,4,4,608.0,5,1396,4,36,170000,2,9.0,880.0,1,1,0.0,1,0,0,0,1,0,0,0,1
2339,100.0,34650,5,0.0,3,3,1056.0,3,1056,3,0,145000,51,7.0,1144.0,0,1,1.0,0,1,0,0,0,0,1,1,0
2115,69.28709055876686,8883,7,360.0,4,4,929.0,5,1873,4,48,207000,19,11.0,1238.0,1,1,1.0,1,0,0,0,0,0,1,0,1
2138,45.0,8982,5,0.0,3,4,1040.0,3,1040,3,0,134900,30,7.0,1496.0,0,0,0.0,0,1,0,0,1,0,0,1,0
2072,69.28709055876686,40000,7,351.0,3,4,1643.0,3,1824,4,48,302000,36,8.0,1478.0,1,1,1.0,0,1,0,0,0,0,1,1,0
165,60.0,7200,5,0.0,3,3,900.0,3,900,4,32,134800,59,7.0,1152.0,0,1,0.0,0,1,0,1,0,0,0,1,0
838,65.0,15426,6,0.0,3,4,928.0,5,1764,4,99,231500,12,11.0,940.0,0,1,1.0,1,0,0,0,1,0,0,0,1
622,80.0,9600,5,0.0,4,3,1113.0,4,1113,4,80,147000,59,6.0,264.0,1,0,1.0,0,1,0,1,0,0,0,1,0
1599,69.28709055876686,17979,5,0.0,3,3,1113.0,5,1160,4,0,152500,40,8.0,257.0,0,1,1.0,0,1,0,0,0,0,1,1,0
2248,69.28709055876686,12150,6,0.0,3,4,1001.0,3,1299,4,0,183500,28,8.0,972.0,1,1,0.0,0,1,0,0,0,0,1,0,0
2585,66.0,12778,5,0.0,3,3,1008.0,5,1008,3,154,139500,54,6.0,280.0,0,0,1.0,0,1,0,1,0,0,0,1,0
307,66.0,8712,5,0.0,2,3,540.0,3,1044,2,0,55993,58,5.0,1008.0,0,0,0.0,0,1,0,0,0,0,1,1,0
367,63.0,17423,9,748.0,5,5,2216.0,5,2234,5,60,501837,1,12.0,3498.0,1,0,1.0,1,0,0,0,0,0,1,1,0
2687,90.0,33120,6,0.0,3,3,1595.0,3,2486,3,0,220000,44,10.0,1152.0,1,0,0.0,0,1,0,0,0,1,1,0,0
1979,56.0,3153,5,0.0,3,3,967.0,4,967,3,0,99900,87,6.0,180.0,1,0,0.0,0,0,1,0,0,1,1,1,0
94,25.0,4835,7,0.0,4,5,1488.0,5,1488,4,50,260000,6,9.0,1012.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2021,60.0,6180,6,0.0,3,3,960.0,3,986,3,128,102000,81,6.0,180.0,1,0,0.0,0,0,1,0,0,0,1,1,0
2443,82.0,9452,8,423.0,4,4,1396.0,5,2392,4,70,348000,9,11.0,2610.0,1,0,1.0,1,0,0,0,0,0,1,0,1
308,66.0,8712,4,0.0,2,3,756.0,4,952,3,0,50138,114,6.0,330.0,0,0,0.0,0,1,0,0,0,0,1,1,0
166,87.0,10000,6,261.0,3,3,1116.0,3,1116,3,0,160000,48,7.0,880.0,0,0,1.0,0,1,0,1,0,0,0,1,0
2671,69.28709055876686,7446,4,0.0,3,3,788.0,3,788,3,0,100000,65,5.0,0.0,1,0,0.0,0,1,0,0,0,0,1,1,0
1627,69.28709055876686,9556,7,52.0,3,4,1168.0,4,1187,4,21,160000,15,8.0,840.0,0,0,1.0,1,0,0,0,0,0,1,1,0
402,60.0,9000,4,0.0,3,3,864.0,4,864,3,0,130000,38,6.0,1152.0,0,1,0.0,0,1,0,1,0,0,0,1,0
550,70.0,9109,7,0.0,4,4,754.0,5,1540,4,32,184000,15,10.0,990.0,0,1,1.0,1,0,0,0,0,0,1,0,1
1553,75.0,9000,5,162.0,3,3,1151.0,4,1955,3,0,165500,50,9.0,356.0,0,0,1.0,0,1,0,0,0,0,1,0,0
69,72.0,8640,7,0.0,3,4,756.0,5,1547,4,45,215200,1,10.0,1228.0,0,1,1.0,1,0,0,0,0,0,1,0,1
2528,69.28709055876686,11029,6,220.0,3,3,1054.0,3,2654,4,65,250000,38,13.0,1238.0,1,0,1.0,0,1,0,0,0,0,1,0,1
2469,62.0,7500,7,0.0,4,4,1257.0,5,1266,4,144,176000,1,8.0,906.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1012,77.0,11198,9,245.0,4,4,1122.0,5,2504,5,39,325000,3,14.0,1968.0,1,1,0.0,1,0,0,0,0,0,1,0,1
1020,69.28709055876686,10825,7,174.0,4,4,1260.0,3,1260,3,0,181900,25,9.0,1196.0,0,1,1.0,0,1,0,0,0,0,1,1,0
748,69.28709055876686,11888,6,0.0,3,3,844.0,4,2134,4,60,214500,93,12.0,882.0,0,0,0.0,0,0,1,0,0,0,1,0,0
1827,69.28709055876686,6173,5,75.0,3,3,876.0,3,902,3,0,125500,40,7.0,288.0,0,0,1.0,0,1,0,0,0,0,1,1,0
1775,82.0,9044,8,526.0,4,4,1325.0,5,2538,4,92,330000,11,11.0,2799.0,1,1,1.0,1,0,0,0,0,0,1,0,1
2111,64.0,7242,7,0.0,4,4,1270.0,5,1270,4,96,175900,2,8.0,1048.0,0,0,1.0,1,0,0,0,1,0,0,1,0
562,60.0,8281,5,0.0,3,3,864.0,4,864,3,0,62383,44,6.0,360.0,1,0,0.0,0,1,0,0,0,0,1,1,0
914,51.0,6171,6,0.0,3,3,976.0,5,1608,4,16,137450,84,10.0,216.0,1,1,0.0,0,0,1,0,0,0,1,0,0
1824,40.0,13673,5,0.0,3,3,1140.0,3,1696,3,30,143900,45,10.0,349.0,1,0,1.0,0,1,0,0,0,0,1,1,0
2775,79.0,9236,6,0.0,3,4,1479.0,5,1494,4,27,217000,9,9.0,1152.0,0,1,1.0,1,0,0,0,1,0,0,1,0
1205,74.0,7785,5,0.0,3,3,0.0,3,1014,3,0,98000,52,7.0,267.0,0,0,1.0,0,0,0,1,0,0,0,1,0
1089,51.0,8029,6,0.0,3,4,728.0,5,1456,4,24,176000,3,11.0,800.0,0,1,1.0,1,0,0,0,0,0,1,0,1
1787,85.0,10000,8,410.0,4,4,1588.0,5,1588,4,45,227000,1,9.0,2475.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1337,50.0,6000,6,0.0,3,3,862.0,3,1158,3,0,120000,79,6.0,208.0,1,0,0.0,0,0,1,0,0,0,1,0,0
1888,69.28709055876686,14357,5,0.0,3,3,864.0,3,1187,3,0,140500,46,8.0,880.0,1,1,1.0,0,1,0,1,0,0,0,1,0
2771,65.0,12438,6,68.0,4,4,781.0,5,1499,4,91,187000,11,9.0,946.0,1,1,1.0,1,0,0,0,1,0,0,0,1
2252,44.0,12864,7,0.0,4,4,1409.0,5,1409,4,144,245000,5,7.0,1152.0,1,0,1.0,1,0,0,0,0,0,1,1,0
2177,69.28709055876686,9555,5,0.0,3,3,0.0,3,2233,3,0,141000,28,14.0,1158.0,0,0,1.0,0,0,0,0,0,0,1,0,1
1261,70.0,9247,6,318.0,3,3,858.0,5,1716,3,84,171000,46,10.0,980.0,1,0,1.0,0,1,0,1,0,0,0,0,1
1299,44.0,5914,5,0.0,3,2,684.0,4,1080,4,165,95000,118,6.0,0.0,0,0,0.0,0,0,1,0,0,1,1,0,0
2624,70.0,7560,5,0.0,3,3,1040.0,3,1040,3,0,133700,47,7.0,286.0,0,1,1.0,0,1,0,1,0,0,0,1,0
2348,80.0,10400,7,102.0,3,4,1845.0,4,1872,3,39,241500,18,9.0,1208.0,1,1,1.0,0,1,0,0,0,0,1,1,0
2594,50.0,7500,6,0.0,3,3,784.0,5,1312,3,28,127000,59,8.0,1298.0,0,0,0.0,0,1,0,1,0,0,0,0,0
1789,76.0,9158,8,140.0,4,4,1496.0,5,1496,4,130,225000,0,9.0,948.0,0,1,1.0,1,0,0,0,0,0,1,1,0
2170,67.0,8308,4,20.0,3,3,1088.0,3,1088,3,0,110000,44,5.0,1040.0,0,0,0.0,0,1,0,0,0,0,1,1,0
67,73.0,8987,8,226.0,4,4,1595.0,5,1595,4,0,221500,5,8.0,2640.0,1,1,1.0,1,0,0,0,0,0,1,1,0
87,69.28709055876686,9819,5,31.0,3,3,882.0,3,900,3,0,122000,43,6.0,280.0,0,0,0.0,0,1,0,0,0,0,1,1,0
770,80.0,8816,5,0.0,3,3,1121.0,3,1121,3,80,139000,46,7.0,960.0,0,0,0.0,1,0,0,0,0,0,1,1,0
2833,32.0,3363,7,117.0,4,4,976.0,5,1708,4,40,130000,2,9.0,760.0,0,0,0.0,1,0,0,0,0,0,1,0,1
2885,44.0,3842,8,186.0,4,5,1594.0,5,1646,4,53,300000,2,9.0,1050.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1560,64.0,5587,8,186.0,5,5,1600.0,5,1652,4,53,392500,0,9.0,964.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2468,60.0,7200,6,68.0,4,4,1262.0,4,1262,4,120,185000,0,7.0,1144.0,0,0,1.0,1,0,0,0,0,0,1,1,0
1345,52.0,6240,5,0.0,3,3,1078.0,3,1573,3,0,162900,78,10.0,720.0,1,0,0.0,1,0,0,0,0,0,1,0,0
1102,69.28709055876686,11000,9,295.0,4,5,1519.0,5,2172,5,153,291000,8,11.0,2061.0,1,1,0.0,1,0,0,0,0,0,1,0,1
2506,37.0,3316,8,0.0,4,4,1247.0,5,1247,4,84,197000,1,7.0,1100.0,1,0,1.0,1,0,0,0,0,0,1,1,0
1216,72.0,10007,5,54.0,4,3,1053.0,5,1053,4,0,145500,49,8.0,312.0,0,0,1.0,0,1,0,1,0,0,0,1,0
248,80.0,9938,7,246.0,4,4,1050.0,5,1949,4,90,236000,17,12.0,1148.0,1,1,1.0,1,0,0,0,0,0,1,0,1
122,88.0,9680,5,268.0,3,3,1510.0,5,1510,4,40,178900,43,9.0,1034.0,0,0,1.0,0,1,0,1,0,0,0,1,0
1175,79.0,10646,7,513.0,3,3,858.0,5,1789,3,0,223000,7,11.0,1092.0,1,0,1.0,1,0,0,0,0,0,1,0,1
2045,107.0,12888,7,0.0,3,3,1005.0,3,2267,3,0,219000,70,10.0,996.0,1,1,1.0,0,1,0,0,0,0,1,0,1
2702,92.0,6930,5,120.0,3,3,1062.0,5,1352,4,0,130000,48,8.0,288.0,0,1,0.0,0,1,0,0,0,0,1,0,0
1948,55.0,5500,4,0.0,3,3,882.0,5,882,3,0,103200,51,5.0,0.0,0,0,0.0,0,1,0,0,0,1,1,0,0
2364,26.0,8773,6,0.0,4,4,1487.0,5,1419,4,68,190000,4,7.0,1086.0,0,1,1.0,1,0,0,1,0,0,0,1,0
1508,68.0,9520,4,115.0,3,4,911.0,3,930,3,0,99000,55,6.0,286.0,0,1,1.0,0,1,0,0,0,0,1,1,0
889,75.0,7950,6,140.0,3,3,690.0,3,1426,3,0,159500,32,8.0,880.0,0,1,1.0,0,1,0,0,0,0,1,0,1
2426,43.0,3010,7,16.0,4,4,1248.0,5,1248,4,0,167240,1,7.0,876.0,0,1,1.0,1,0,0,0,0,0,1,1,0
149,60.0,8382,4,0.0,3,3,832.0,3,1337,3,0,108000,54,6.0,263.0,0,0,1.0,0,1,0,1,0,0,0,0,0
2841,45.0,8248,5,0.0,3,3,686.0,4,1250,2,0,116000,88,10.0,280.0,0,1,0.0,0,0,1,0,0,0,1,0,0
121,90.0,9900,5,0.0,3,4,1209.0,4,1209,3,0,159000,44,8.0,1008.0,0,0,1.0,1,0,0,1,0,0,0,1,0
1891,80.0,8800,7,202.0,3,3,1174.0,5,1200,3,0,163500,41,9.0,880.0,1,0,1.0,0,1,0,1,0,0,0,1,0
1916,69.28709055876686,18450,6,113.0,3,4,1021.0,3,2380,3,265,129000,42,10.0,1192.0,1,0,0.0,0,1,0,1,0,0,0,0,1
744,51.0,6120,5,0.0,3,3,715.0,3,875,3,0,105000,78,7.0,180.0,0,1,0.0,0,0,1,0,0,0,1,1,0
2410,69.28709055876686,3136,7,163.0,4,4,1405.0,5,1405,4,36,171750,3,8.0,956.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1784,85.0,9965,7,96.7822514379622,4,4,1528.0,5,1528,4,228,235876,0,11.0,960.0,1,0,1.0,1,0,0,0,0,0,1,1,0
251,64.0,6762,7,24.0,4,4,1187.0,5,1208,4,61,206000,4,9.0,1264.0,0,1,1.0,1,0,0,0,1,0,0,1,0
